Episode,sum_rewwards,loss,entropy,paso_episodio,c_exploracion,p_exploracion,c_explotacion,p_explotacion,duration
145.0,10.0,3.888433575630188,7.5175208506030335,10.0,1.0,0.1,9.0,0.9,10.0
146.0,9.0,3.946762651205063,7.522400231387125,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
147.0,9.0,4.163653403520584,7.5272559193737845,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
148.0,11.0,4.794327288866043,7.533158807455565,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
149.0,9.0,3.2494556307792664,7.537962659768208,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
150.0,9.0,2.5638409554958344,7.54274354536855,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
151.0,13.0,4.985677316784859,7.549609165154529,13.0,4.0,0.3076923076923077,9.0,0.6923076923076923,13.0
152.0,10.0,3.687589332461357,7.554858521040674,10.0,1.0,0.1,9.0,0.9,10.0
153.0,11.0,4.1853261440992355,7.56060116276856,11.0,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0
154.0,9.0,4.494901224970818,7.565275281898929,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
155.0,9.0,4.5312754809856415,7.569927655242652,9.0,0.0,0.0,9.0,1.0,9.0
156.0,9.0,4.1477809846401215,7.5745584842024805,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
157.0,11.0,8.444979459047318,7.580189417944544,11.0,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0
158.0,10.0,6.158738791942596,7.5852810786391265,10.0,1.0,0.1,9.0,0.9,10.0
159.0,12.0,6.418852508068085,7.591357046698551,12.0,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0
160.0,10.0,5.177724123001099,7.596392304064199,10.0,1.0,0.1,9.0,0.9,10.0
161.0,10.0,4.580366104841232,7.601402334583734,10.0,3.0,0.3,7.0,0.7,10.0
162.0,9.0,5.882122337818146,7.6058900010531225,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
163.0,10.0,4.737172842025757,7.610852790395251,10.0,1.0,0.1,9.0,0.9,10.0
164.0,11.0,4.914368569850922,7.616283561580384,11.0,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0
165.0,9.0,6.199768900871277,7.62070508683826,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
166.0,10.0,5.528222694993019,7.625595072132457,10.0,3.0,0.3,7.0,0.7,10.0
167.0,12.0,6.389131814241409,7.631431664576904,12.0,1.0,0.08333333333333333,11.0,0.9166666666666666,12.0
168.0,10.0,6.396847814321518,7.636269603379375,10.0,1.0,0.1,9.0,0.9,10.0
169.0,12.0,6.800176173448563,7.642044402873257,12.0,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0
170.0,10.0,4.444226711988449,7.646831391430483,10.0,2.0,0.2,8.0,0.8,10.0
171.0,10.0,4.856095537543297,7.651595573857602,10.0,0.0,0.0,10.0,1.0,10.0
172.0,8.0,4.945614248514175,7.655390644826154,8.0,1.0,0.125,7.0,0.875,8.0
173.0,9.0,5.314809888601303,7.659642954564681,9.0,0.0,0.0,9.0,1.0,9.0
174.0,10.0,4.440769523382187,7.664346632098616,10.0,2.0,0.2,8.0,0.8,10.0
175.0,9.0,3.3461983054876328,7.668561108015898,9.0,0.0,0.0,9.0,1.0,9.0
176.0,10.0,5.8384579718112946,7.673223121121708,10.0,0.0,0.0,10.0,1.0,10.0
177.0,10.0,6.5640645027160645,7.677863500678213,10.0,2.0,0.2,8.0,0.8,10.0
178.0,11.0,5.604901999235153,7.682943169878292,11.0,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0
179.0,12.0,7.501775741577148,7.6884553565499445,12.0,4.0,0.3333333333333333,8.0,0.6666666666666666,12.0
